# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.6590000000,42.7875207982
0.6600000000,42.7911811924
0.6610000000,42.7948360147
0.6620000000,42.7984852815
0.6630000000,42.8021290091
0.6640000000,42.8057672137
0.6650000000,42.8093999114
0.6660000000,42.8130271182
0.6670000000,42.8166488503
0.6680000000,42.8202651235
0.6690000000,42.8238759537
0.6700000000,42.8274813567
0.6710000000,42.8310813481
0.6720000000,42.8346759438
0.6730000000,42.8382651592
0.6740000000,42.8418490099
0.6750000000,42.8454275113
0.6760000000,42.8490006789
0.6770000000,42.8525685279
0.6780000000,42.8561310736
0.6790000000,42.8596883313
0.6800000000,42.8632403160
0.6810000000,42.8667870428
0.6820000000,42.8703285267
0.6830000000,42.8738647826
0.6840000000,42.8773958254
0.6850000000,42.8809216700
0.6860000000,42.8844423310
0.6870000000,42.8879578232
0.6880000000,42.8914681612
0.6890000000,42.8949733595
0.6900000000,42.8984734326
0.6910000000,42.9019683951
0.6920000000,42.9054582612
0.6930000000,42.9089430452
0.6940000000,42.9124227615
0.6950000000,42.9158974243
0.6960000000,42.9193670476
0.6970000000,42.9228316456
0.6980000000,42.9262912323
0.6990000000,42.9297458216
0.7000000000,42.9331954275
0.7010000000,42.9366400637
0.7020000000,42.9400797442
0.7030000000,42.9435144826
0.7040000000,42.9469442926
0.7050000000,42.9503691878
0.7060000000,42.9537891819
0.7070000000,42.9572042882
0.7080000000,42.9606145203
0.7090000000,42.9640198916
0.7100000000,42.9674204153
0.7110000000,42.9708161049
0.7120000000,42.9742069735
0.7130000000,42.9775930343
0.7140000000,42.9809743005
0.7150000000,42.9843507850
0.7160000000,42.9877225011
0.7170000000,42.9910894615
0.7180000000,42.9944516793
0.7190000000,42.9978091672
0.7200000000,43.0011619382
0.7210000000,43.0045100049
0.7220000000,43.0078533802
0.7230000000,43.0111920765
0.7240000000,43.0145261067
0.7250000000,43.0178554831
0.7260000000,43.0211802183
0.7270000000,43.0245003248
0.7280000000,43.0278158150
0.7290000000,43.0311267013
0.7300000000,43.0344329959
0.7310000000,43.0377347111
0.7320000000,43.0410318591
0.7330000000,43.0443244522
0.7340000000,43.0476125023
0.7350000000,43.0508960216
0.7360000000,43.0541750221
0.7370000000,43.0574495158
0.7380000000,43.0607195146
0.7390000000,43.0639850303
0.7400000000,43.0672460749
0.7410000000,43.0705026600
0.7420000000,43.0737547975
0.7430000000,43.0770024990
0.7440000000,43.0802457762
0.7450000000,43.0834846406
0.7460000000,43.0867191039
0.7470000000,43.0899491775
0.7480000000,43.0931748730
0.7490000000,43.0963962017
0.7500000000,43.0996131750
0.7510000000,43.1028258043
0.7520000000,43.1060341008
0.7530000000,43.1092380759
0.7540000000,43.1124377406
0.7550000000,43.1156331062
0.7560000000,43.1188241838
0.7570000000,43.1220109844
0.7580000000,43.1251935191
0.7590000000,43.1283717990
0.7600000000,43.1315458348
0.7610000000,43.1347156376
0.7620000000,43.1378812182
0.7630000000,43.1410425875
0.7640000000,43.1441997562
0.7650000000,43.1473527350
0.7660000000,43.1505015347
0.7670000000,43.1536461659
0.7680000000,43.1567866393
0.7690000000,43.1599229654
0.7700000000,43.1630551547
0.7710000000,43.1661832179
0.7720000000,43.1693071653
0.7730000000,43.1724270073
