# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.3660000000,2064.6393343429
0.3670000000,2071.5161710343
0.3680000000,2078.3997420344
0.3690000000,2085.2900473429
0.3700000000,2092.1870869600
0.3710000000,2099.0908608856
0.3720000000,2106.0013691197
0.3730000000,2112.9186116623
0.3740000000,2119.8425885135
0.3750000000,2126.7732996731
0.3760000000,2133.7107451413
0.3770000000,2140.6549249181
0.3780000000,2147.6058390033
0.3790000000,2154.5634873971
0.3800000000,2161.5278700994
0.3810000000,2168.4989871102
0.3820000000,2175.4768384296
0.3830000000,2182.4614240574
0.3840000000,2189.4527439938
0.3850000000,2196.4507982387
0.3860000000,2203.4555867922
0.3870000000,2210.4671096541
0.3880000000,2217.4853668246
0.3890000000,2224.5103583036
0.3900000000,2231.5420840912
0.3910000000,2238.5805441872
0.3920000000,2245.6257385918
0.3930000000,2252.6776673049
0.3940000000,2259.7363303265
0.3950000000,2266.8017276567
0.3960000000,2273.8738592954
0.3970000000,2280.9527252426
0.3980000000,2288.0383254983
0.3990000000,2295.1306600625
0.4000000000,2302.2297289353
0.4010000000,2309.3355321166
0.4020000000,2316.4480696064
0.4030000000,2323.5673414047
0.4040000000,2330.6933475116
0.4050000000,2337.8260879270
0.4060000000,2344.9655626509
0.4070000000,2352.1117716833
0.4080000000,2359.2647150243
0.4090000000,2366.4243926738
0.4100000000,2373.5908046318
0.4110000000,2380.7639508983
0.4120000000,2387.9438314733
0.4130000000,2395.1304463569
0.4140000000,2402.3237955490
0.4150000000,2409.5238790496
0.4160000000,2416.7306968588
0.4170000000,2423.9442489764
0.4180000000,2431.1645354026
0.4190000000,2438.3915561373
0.4200000000,2445.6253111806
0.4210000000,2452.8658005323
0.4220000000,2460.1130241926
0.4230000000,2467.3669821614
0.4240000000,2474.6276744388
0.4250000000,2481.8951010246
0.4260000000,2489.1692619190
0.4270000000,2496.4501571219
0.4280000000,2503.7377866333
0.4290000000,2511.0321504533
0.4300000000,2518.3332485817
0.4310000000,2525.6410810187
0.4320000000,2532.9556477642
0.4330000000,2540.2769488183
0.4340000000,2547.6049841809
0.4350000000,2554.9397538519
0.4360000000,2562.2812578316
0.4370000000,2569.6294961197
0.4380000000,2576.9844687163
0.4390000000,2584.3461756215
0.4400000000,2591.7146168352
0.4410000000,2599.0897923575
0.4420000000,2606.4717021882
0.4430000000,2613.8603463275
0.4440000000,2621.2557247753
0.4450000000,2628.6578375316
0.4460000000,2636.0666845965
0.4470000000,2643.4822659698
0.4480000000,2650.9045816517
0.4490000000,2658.3336316421
0.4500000000,2665.7694159411
0.4510000000,2673.2119345485
0.4520000000,2680.6611874645
0.4530000000,2688.1171746890
0.4540000000,2695.5798962221
0.4550000000,2703.0493520636
0.4560000000,2710.5255422137
0.4570000000,2718.0084666723
0.4580000000,2725.4981254395
0.4590000000,2732.9945185151
0.4600000000,2740.4976458993
0.4610000000,2748.0075075920
0.4620000000,2755.5241035932
0.4630000000,2763.0474339029
0.4640000000,2770.5774985212
0.4650000000,2778.1142974480
0.4660000000,2785.6578306833
0.4670000000,2793.2080982272
0.4680000000,2800.7651000795
0.4690000000,2808.3288362404
0.4700000000,2815.8993067098
0.4710000000,2823.4765114878
0.4720000000,2831.0604505742
0.4730000000,2838.6511239692
0.4740000000,2846.2485316727
0.4750000000,2853.8526736847
0.4760000000,2861.4635500053
0.4770000000,2869.0811606343
0.4780000000,2876.7055055719
0.4790000000,2884.3365848181
0.4800000000,2891.9743983727
0.4810000000,2899.6189462359
0.4820000000,2907.2702284076
0.4830000000,2914.9282448878
0.4840000000,2922.5929956765
0.4850000000,2930.2644807738
0.4860000000,2937.9427001796
0.4870000000,2945.6276538939
0.4880000000,2953.3193419167
0.4890000000,2961.0177642481
0.4900000000,2968.7229208879
0.4910000000,2976.4348118363
0.4920000000,2984.1534370933
0.4930000000,2991.8787966587
0.4940000000,2999.6108905327
0.4950000000,3007.3497187152
0.4960000000,3015.0952812062
0.4970000000,3022.8475780057
0.4980000000,3030.6066091138
0.4990000000,3038.3723745304
0.5000000000,3046.1448742555
0.5010000000,3053.9241082892
0.5020000000,3061.7100766313
0.5030000000,3069.5027792820
0.5040000000,3077.3022162412
0.5050000000,3085.1083875089
0.5060000000,3092.9212930852
0.5070000000,3100.7409329700
0.5080000000,3108.5673071633
0.5090000000,3116.4004156651
0.5100000000,3124.2402584754
0.5110000000,3132.0868355943
0.5120000000,3139.9401470217
0.5130000000,3147.8001927576
0.5140000000,3155.6669728021
0.5150000000,3163.5404871550
0.5160000000,3171.4207358165
0.5170000000,3179.3077187865
0.5180000000,3187.2014360651
0.5190000000,3195.1018876521
0.5200000000,3203.0090735477
0.5210000000,3210.9229937518
0.5220000000,3218.8436482644
0.5230000000,3226.7710370856
0.5240000000,3234.7051602153
0.5250000000,3242.6460176535
0.5260000000,3250.5936094002
0.5270000000,3258.5479354554
0.5280000000,3266.5089958192
0.5290000000,3274.4767904915
0.5300000000,3282.4513194723
0.5310000000,3290.4325827617
0.5320000000,3298.4205803595
0.5330000000,3306.4153122659
0.5340000000,3314.4167784808
0.5350000000,3322.4249790043
0.5360000000,3330.4399138362
0.5370000000,3338.4615829767
0.5380000000,3346.4899864257
0.5390000000,3354.5251241832
0.5400000000,3362.5669962493
0.5410000000,3370.6156026239
0.5420000000,3378.6709433070
0.5430000000,3386.7330182986
0.5440000000,3394.8018275987
0.5450000000,3402.8773712074
0.5460000000,3410.9596491246
0.5470000000,3419.0486613503
0.5480000000,3427.1444078845
0.5490000000,3435.2468887273
0.5500000000,3443.3561038786
0.5510000000,3451.4720533384
0.5520000000,3459.5947371067
0.5530000000,3467.7241551836
0.5540000000,3475.8603075690
0.5550000000,3484.0031942629
0.5560000000,3492.1528152653
0.5570000000,3500.3091705762
0.5580000000,3508.4722601957
0.5590000000,3516.6420841237
0.5600000000,3524.8186423602
0.5610000000,3533.0019349053
0.5620000000,3541.1919617588
0.5630000000,3549.3887229209
0.5640000000,3557.5922183916
0.5650000000,3565.8024481707
0.5660000000,3574.0194122584
0.5670000000,3582.2431106545
0.5680000000,3590.4735433592
0.5690000000,3598.7107103725
0.5700000000,3606.9546116942
0.5710000000,3615.2052473245
0.5720000000,3623.4626172633
0.5730000000,3631.7267215106
0.5740000000,3639.9975600665
0.5750000000,3648.2751329309
0.5760000000,3656.5594401038
0.5770000000,3664.8504815852
0.5780000000,3673.1482573751
0.5790000000,3681.4527674736
0.5800000000,3689.7640118806
0.5810000000,3698.0819905961
0.5820000000,3706.4067036201
0.5830000000,3714.7381509527
0.5840000000,3723.0763325938
0.5850000000,3731.4212485434
0.5860000000,3739.7728988015
0.5870000000,3748.1312833682
0.5880000000,3756.4964022433
0.5890000000,3764.8682554270
0.5900000000,3773.2468429193
0.5910000000,3781.6321647200
0.5920000000,3790.0242208293
0.5930000000,3798.4230112471
0.5940000000,3806.8285359734
0.5950000000,3815.2407950082
0.5960000000,3823.6597883516
0.5970000000,3832.0855160035
0.5980000000,3840.5179779639
0.5990000000,3848.9571742328
0.6000000000,3857.4031048103
0.6010000000,3865.8557696963
0.6020000000,3874.3151688908
0.6030000000,3882.7813023938
0.6040000000,3891.2541702054
0.6050000000,3899.7337723254
0.6060000000,3908.2201087540
0.6070000000,3916.7131794912
0.6080000000,3925.2129845368
0.6090000000,3933.7195238910
0.6100000000,3942.2327975537
0.6110000000,3950.7528055249
0.6120000000,3959.2795478046
0.6130000000,3967.8130243929
0.6140000000,3976.3532352897
0.6150000000,3984.9001804950
0.6160000000,3993.4538600088
0.6170000000,4002.0142738312
0.6180000000,4010.5814219621
0.6190000000,4019.1553044015
0.6200000000,4027.7359211494
0.6210000000,4036.3232722058
0.6220000000,4044.9173575708
0.6230000000,4053.5181772443
0.6240000000,4062.1257312263
0.6250000000,4070.7400195169
0.6260000000,4079.3610421160
0.6270000000,4087.9887990235
0.6280000000,4096.6232902397
0.6290000000,4105.2645157643
0.6300000000,4113.9124755975
0.6310000000,4122.5671697392
0.6320000000,4131.2285981894
0.6330000000,4139.8967609481
0.6340000000,4148.5716580154
0.6350000000,4157.2532893911
0.6360000000,4165.9416550754
0.6370000000,4174.6367550683
0.6380000000,4183.3385893696
0.6390000000,4192.0471579795
0.6400000000,4200.7624608979
0.6410000000,4209.4844981248
0.6420000000,4218.2132696602
0.6430000000,4226.9487755042
0.6440000000,4235.6910156567
0.6450000000,4244.4399901177
0.6460000000,4253.1956988873
0.6470000000,4261.9581419653
0.6480000000,4270.7273193519
0.6490000000,4279.5032310470
0.6500000000,4288.2858770506
0.6510000000,4297.0752573628
0.6520000000,4305.8713719835
0.6530000000,4314.6742209127
0.6540000000,4323.4838041504
0.6550000000,4332.3001216967
0.6560000000,4341.1231735514
0.6570000000,4349.9529597147
0.6580000000,4358.7894801865
0.6590000000,4367.6327349669
0.6600000000,4376.4827240558
0.6610000000,4385.3394474531
0.6620000000,4394.2029051591
0.6630000000,4403.0730971735
0.6640000000,4411.9500234964
0.6650000000,4420.8336841279
0.6660000000,4429.7240790679
0.6670000000,4438.6212083165
0.6680000000,4447.5250718735
0.6690000000,4456.4356697391
0.6700000000,4465.3530019132
0.6710000000,4474.2770683958
0.6720000000,4483.2078691870
0.6730000000,4492.1454042866
0.6740000000,4501.0896736948
0.6750000000,4510.0406774116
0.6760000000,4518.9984154368
0.6770000000,4527.9628877706
0.6780000000,4536.9340944129
0.6790000000,4545.9120353637
0.6800000000,4554.8967106230
0.6810000000,4563.8881201909
0.6820000000,4572.8862640672
0.6830000000,4581.8911422521
0.6840000000,4590.9027547456
0.6850000000,4599.9211015475
0.6860000000,4608.9461826580
0.6870000000,4617.9779980770
0.6880000000,4627.0165478045
0.6890000000,4636.0618318406
0.6900000000,4645.1138501851
0.6910000000,4654.1726028382
0.6920000000,4663.2380897999
0.6930000000,4672.3103110700
0.6940000000,4681.3892666487
0.6950000000,4690.4749565358
0.6960000000,4699.5673807316
0.6970000000,4708.6665392358
0.6980000000,4717.7724320485
0.6990000000,4726.8850591698
0.7000000000,4736.0044205996
0.7010000000,4745.1305163380
0.7020000000,4754.2633463848
0.7030000000,4763.4029107402
0.7040000000,4772.5492094041
0.7050000000,4781.7022423765
0.7060000000,4790.8620096575
0.7070000000,4800.0285112469
0.7080000000,4809.2017471449
0.7090000000,4818.3817173514
0.7100000000,4827.5684218665
0.7110000000,4836.7618606900
0.7120000000,4845.9620338221
0.7130000000,4855.1689412627
0.7140000000,4864.3825830119
0.7150000000,4873.6029590695
0.7160000000,4882.8300694357
0.7170000000,4892.0639141104
0.7180000000,4901.3044930936
0.7190000000,4910.5518063854
0.7200000000,4919.8058539856
0.7210000000,4929.0666358944
0.7220000000,4938.3341521118
0.7230000000,4947.6084026376
0.7240000000,4956.8893874720
0.7250000000,4966.1771066149
0.7260000000,4975.4715600663
0.7270000000,4984.7727478262
0.7280000000,4994.0806698947
0.7290000000,5003.3953262717
0.7300000000,5012.7167169572
0.7310000000,5022.0448419512
0.7320000000,5031.3797012538
0.7330000000,5040.7212948648
0.7340000000,5050.0696227844
0.7350000000,5059.4246850126
0.7360000000,5068.7864815492
0.7370000000,5078.1550123944
0.7380000000,5087.5302775481
0.7390000000,5096.9122770103
0.7400000000,5106.3010107810
0.7410000000,5115.6964788603
0.7420000000,5125.0986812481
0.7430000000,5134.5076179444
0.7440000000,5143.9232889492
0.7450000000,5153.3456942626
0.7460000000,5162.7748338845
0.7470000000,5172.2107078149
0.7480000000,5181.6533160538
0.7490000000,5191.1026586013
0.7500000000,5200.5587354573
0.7510000000,5210.0215466218
0.7520000000,5219.4910920948
0.7530000000,5228.9673718763
0.7540000000,5238.4503859664
0.7550000000,5247.9401343650
0.7560000000,5257.4366170721
0.7570000000,5266.9398340878
0.7580000000,5276.4497854119
0.7590000000,5285.9664710446
0.7600000000,5295.4898909858
0.7610000000,5305.0200452356
0.7620000000,5314.5569337938
0.7630000000,5324.1005566606
0.7640000000,5333.6509138359
0.7650000000,5343.2080053197
0.7660000000,5352.7718311121
0.7670000000,5362.3423912130
0.7680000000,5371.9196856224
0.7690000000,5381.5037143403
0.7700000000,5391.0944773667
0.7710000000,5400.6919747017
0.7720000000,5410.2962063452
0.7730000000,5419.9071722972
0.7740000000,5429.5248725578
0.7750000000,5439.1493071268
0.7760000000,5448.7804760044
0.7770000000,5458.4183791905
0.7780000000,5468.0630166851
0.7790000000,5477.7143884883
0.7800000000,5487.3724946000
0.7810000000,5497.0373350202
0.7820000000,5506.7089097489
0.7830000000,5516.3872187862
0.7840000000,5526.0722621319
0.7850000000,5535.7640397862
0.7860000000,5545.4625517491
0.7870000000,5555.1677980204
0.7880000000,5564.8797786003
0.7890000000,5574.5984934887
0.7900000000,5584.3239426856
0.7910000000,5594.0561261910
0.7920000000,5603.7950440050
0.7930000000,5613.5406961275
0.7940000000,5623.2930825585
0.7950000000,5633.0522032980
0.7960000000,5642.8180583461
0.7970000000,5652.5906477026
0.7980000000,5662.3699713678
0.7990000000,5672.1560293414
0.8000000000,5681.9488216235
0.8010000000,5691.7483482142
0.8020000000,5701.5546091134
0.8030000000,5711.3676043211
0.8040000000,5721.1873338374
0.8050000000,5731.0137976621
0.8060000000,5740.8469957954
0.8070000000,5750.6869282372
0.8080000000,5760.5335949876
0.8090000000,5770.3869960464
0.8100000000,5780.2471314138
0.8110000000,5790.1140010897
0.8120000000,5799.9876050742
0.8130000000,5809.8679433671
0.8140000000,5819.7550159686
0.8150000000,5829.6488228786
0.8160000000,5839.5493640971
0.8170000000,5849.4566396242
0.8180000000,5859.3706494597
0.8190000000,5869.2913936038
0.8200000000,5879.2188720565
0.8210000000,5889.1530848176
0.8220000000,5899.0940318873
0.8230000000,5909.0417132655
0.8240000000,5918.9961289522
0.8250000000,5928.9572789474
0.8260000000,5938.9251632512
0.8270000000,5948.8997818634
0.8280000000,5958.8811347843
0.8290000000,5968.8692220136
0.8300000000,5978.8640435514
0.8310000000,5988.8655993978
0.8320000000,5998.8738895527
0.8330000000,6008.8889140161
0.8340000000,6018.9106727881
0.8350000000,6028.9391658686
0.8360000000,6038.9743932576
0.8370000000,6049.0163549551
0.8380000000,6059.0650509611
0.8390000000,6069.1204812757
0.8400000000,6079.1826458988
0.8410000000,6089.2515448304
0.8420000000,6099.3271780705
0.8430000000,6109.4095456192
0.8440000000,6119.4986474764
0.8450000000,6129.5944836421
0.8460000000,6139.6970541163
0.8470000000,6149.8063588990
0.8480000000,6159.9223979903
0.8490000000,6170.0451713901
0.8500000000,6180.1746790984
0.8510000000,6190.3109211153
0.8520000000,6200.4538974407
0.8530000000,6210.6036080745
0.8540000000,6220.7600530170
0.8550000000,6230.9232322679
0.8560000000,6241.0931458274
0.8570000000,6251.2697936954
0.8580000000,6261.4531758719
0.8590000000,6271.6432923569
0.8600000000,6281.8401431505
0.8610000000,6292.0437282525
0.8620000000,6302.2540476631
0.8630000000,6312.4711013823
0.8640000000,6322.6948894099
0.8650000000,6332.9254117461
0.8660000000,6343.1626683908
0.8670000000,6353.4066593440
0.8680000000,6363.6573846058
0.8690000000,6373.9148441760
0.8700000000,6384.1790380548
0.8710000000,6394.4499662421
0.8720000000,6404.7276287380
0.8730000000,6415.0120255423
0.8740000000,6425.3031566552
0.8750000000,6435.6010220766
0.8760000000,6445.9056218066
0.8770000000,6456.2169558450
0.8780000000,6466.5350241920
0.8790000000,6476.8598268475
0.8800000000,6487.1913638115
0.8810000000,6497.5296350841
0.8820000000,6507.8746406652
0.8830000000,6518.2263805547
0.8840000000,6528.5848547529
0.8850000000,6538.9500632595
0.8860000000,6549.3220060747
0.8870000000,6559.7006831984
0.8880000000,6570.0860946306
0.8890000000,6580.4782403713
0.8900000000,6590.8771204206
0.8910000000,6601.2827347784
0.8920000000,6611.6950834447
0.8930000000,6622.1141664195
0.8940000000,6632.5399837029
0.8950000000,6642.9725352947
0.8960000000,6653.4118211951
0.8970000000,6663.8578414041
0.8980000000,6674.3105959215
0.8990000000,6684.7700847475
0.9000000000,6695.2363078820
0.9010000000,6705.7092653250
0.9020000000,6716.1889570765
0.9030000000,6726.6753831366
0.9040000000,6737.1685435052
0.9050000000,6747.6684381823
0.9060000000,6758.1750671680
0.9070000000,6768.6884304621
0.9080000000,6779.2085280648
0.9090000000,6789.7353599760
0.9100000000,6800.2689261957
0.9110000000,6810.8092267240
0.9120000000,6821.3562615608
0.9130000000,6831.9100307061
0.9140000000,6842.4705341599
0.9150000000,6853.0377719222
0.9160000000,6863.6117439931
0.9170000000,6874.1924503725
0.9180000000,6884.7798910604
0.9190000000,6895.3740660569
0.9200000000,6905.9749753618
0.9210000000,6916.5826189753
0.9220000000,6927.1969968973
0.9230000000,6937.8181091279
0.9240000000,6948.4459556669
0.9250000000,6959.0805365145
0.9260000000,6969.7218516706
0.9270000000,6980.3699011352
0.9280000000,6991.0246849084
0.9290000000,7001.6862029901
0.9300000000,7012.3544553803
0.9310000000,7023.0294420790
0.9320000000,7033.7111630862
