# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.3310000000,1784.8119751301
0.3320000000,1791.0661040281
0.3330000000,1797.3247273043
0.3340000000,1803.5878392173
0.3350000000,1809.8554340327
0.3360000000,1816.1275060230
0.3370000000,1822.4040494677
0.3380000000,1828.6850586531
0.3390000000,1834.9705278727
0.3400000000,1841.2604514268
0.3410000000,1847.5548236228
0.3420000000,1853.8536387748
0.3430000000,1860.1568912042
0.3440000000,1866.4645752392
0.3450000000,1872.7766852149
0.3460000000,1879.0932154735
0.3470000000,1885.4141603641
0.3480000000,1891.7395142429
0.3490000000,1898.0692714728
0.3500000000,1904.4034264241
0.3510000000,1910.7419734736
0.3520000000,1917.0849070054
0.3530000000,1923.4322214104
0.3540000000,1929.7839110868
0.3550000000,1936.1399704392
0.3560000000,1942.5003938798
0.3570000000,1948.8651758274
0.3580000000,1955.2343107079
0.3590000000,1961.6077929542
0.3600000000,1967.9856170061
0.3610000000,1974.3677773105
0.3620000000,1980.7542683211
0.3630000000,1987.1450844988
0.3640000000,1993.5402203114
0.3650000000,1999.9396702337
0.3660000000,2006.3434287474
0.3670000000,2012.7514903412
0.3680000000,2019.1638495109
0.3690000000,2025.5805007592
0.3700000000,2032.0014385958
0.3710000000,2038.4266575375
0.3720000000,2044.8561521077
0.3730000000,2051.2899168373
0.3740000000,2057.7279462638
0.3750000000,2064.1702349319
0.3760000000,2070.6167773932
0.3770000000,2077.0675682063
0.3780000000,2083.5226019367
0.3790000000,2089.9818731570
0.3800000000,2096.4453764468
0.3810000000,2102.9131063925
0.3820000000,2109.3850575877
0.3830000000,2115.8612246327
0.3840000000,2122.3416021352
0.3850000000,2128.8261847096
0.3860000000,2135.3149669771
0.3870000000,2141.8079435663
0.3880000000,2148.3051091125
0.3890000000,2154.8064582580
0.3900000000,2161.3119856522
0.3910000000,2167.8216859513
0.3920000000,2174.3355538185
0.3930000000,2180.8535839242
0.3940000000,2187.3757709455
0.3950000000,2193.9021095666
0.3960000000,2200.4325944786
0.3970000000,2206.9672203796
0.3980000000,2213.5059819746
0.3990000000,2220.0488739757
0.4000000000,2226.5958911018
0.4010000000,2233.1470280789
0.4020000000,2239.7022796399
0.4030000000,2246.2616405247
0.4040000000,2252.8251054799
0.4050000000,2259.3926692595
0.4060000000,2265.9643266240
0.4070000000,2272.5400723412
0.4080000000,2279.1199011856
0.4090000000,2285.7038079388
0.4100000000,2292.2917873893
0.4110000000,2298.8838343325
0.4120000000,2305.4799435708
0.4130000000,2312.0801099135
0.4140000000,2318.6843281767
0.4150000000,2325.2925931838
0.4160000000,2331.9048997647
0.4170000000,2338.5212427565
0.4180000000,2345.1416170032
0.4190000000,2351.7660173556
0.4200000000,2358.3944386716
0.4210000000,2365.0268758157
0.4220000000,2371.6633236598
0.4230000000,2378.3037770823
0.4240000000,2384.9482309686
0.4250000000,2391.5966802112
0.4260000000,2398.2491197092
0.4270000000,2404.9055443689
0.4280000000,2411.5659491034
0.4290000000,2418.2303288325
0.4300000000,2424.8986784832
0.4310000000,2431.5709929892
0.4320000000,2438.2472672911
0.4330000000,2444.9274963365
0.4340000000,2451.6116750798
0.4350000000,2458.2997984822
0.4360000000,2464.9918615120
0.4370000000,2471.6878591441
0.4380000000,2478.3877863606
0.4390000000,2485.0916381500
0.4400000000,2491.7994095082
0.4410000000,2498.5110954376
0.4420000000,2505.2266909475
0.4430000000,2511.9461910542
0.4440000000,2518.6695907807
0.4450000000,2525.3968851570
0.4460000000,2532.1280692198
0.4470000000,2538.8631380127
0.4480000000,2545.6020865861
0.4490000000,2552.3449099974
0.4500000000,2559.0916033106
0.4510000000,2565.8421615966
0.4520000000,2572.5965799332
0.4530000000,2579.3548534049
0.4540000000,2586.1169771033
0.4550000000,2592.8829461263
0.4560000000,2599.6527555792
0.4570000000,2606.4264005736
0.4580000000,2613.2038762282
0.4590000000,2619.9851776684
0.4600000000,2626.7703000264
0.4610000000,2633.5592384411
0.4620000000,2640.3519880585
0.4630000000,2647.1485440310
0.4640000000,2653.9489015179
0.4650000000,2660.7530556855
0.4660000000,2667.5610017065
0.4670000000,2674.3727347606
0.4680000000,2681.1882500343
0.4690000000,2688.0075427206
0.4700000000,2694.8306080195
0.4710000000,2701.6574411377
0.4720000000,2708.4880372885
0.4730000000,2715.3223916922
0.4740000000,2722.1604995755
0.4750000000,2729.0023561722
0.4760000000,2735.8479567226
0.4770000000,2742.6972964737
0.4780000000,2749.5503706793
0.4790000000,2756.4071745999
0.4800000000,2763.2677035028
0.4810000000,2770.1319526618
0.4820000000,2776.9999173575
0.4830000000,2783.8715928773
0.4840000000,2790.7469745151
0.4850000000,2797.6260575717
0.4860000000,2804.5088373543
0.4870000000,2811.3953091771
0.4880000000,2818.2854683608
0.4890000000,2825.1793102327
0.4900000000,2832.0768301269
0.4910000000,2838.9780233841
0.4920000000,2845.8828853516
0.4930000000,2852.7914113835
0.4940000000,2859.7035968403
0.4950000000,2866.6194370895
0.4960000000,2873.5389275048
0.4970000000,2880.4620634669
0.4980000000,2887.3888403629
0.4990000000,2894.3192535866
0.5000000000,2901.2532985385
0.5010000000,2908.1909706254
0.5020000000,2915.1322652611
0.5030000000,2922.0771778657
0.5040000000,2929.0257038661
0.5050000000,2935.9778386957
0.5060000000,2942.9335777944
0.5070000000,2949.8929166087
0.5080000000,2956.8558505919
0.5090000000,2963.8223752035
0.5100000000,2970.7924859099
0.5110000000,2977.7661781839
0.5120000000,2984.7434475048
0.5130000000,2991.7242893586
