# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.8100000000,43.5822129435
0.8110000000,43.5854941640
0.8120000000,43.5887714683
0.8130000000,43.5920448656
0.8140000000,43.5953143648
0.8150000000,43.5985799751
0.8160000000,43.6018417052
0.8170000000,43.6050995643
0.8180000000,43.6083535611
0.8190000000,43.6116037045
0.8200000000,43.6148500035
0.8210000000,43.6180924667
0.8220000000,43.6213311030
0.8230000000,43.6245659212
0.8240000000,43.6277969299
0.8250000000,43.6310241378
0.8260000000,43.6342475536
0.8270000000,43.6374671859
0.8280000000,43.6406830434
0.8290000000,43.6438951345
0.8300000000,43.6471034678
0.8310000000,43.6503080519
0.8320000000,43.6535088953
0.8330000000,43.6567060063
0.8340000000,43.6598993933
0.8350000000,43.6630890649
0.8360000000,43.6662750294
0.8370000000,43.6694572950
0.8380000000,43.6726358702
0.8390000000,43.6758107631
0.8400000000,43.6789819821
0.8410000000,43.6821495354
0.8420000000,43.6853134311
0.8430000000,43.6884736775
0.8440000000,43.6916302826
0.8450000000,43.6947832547
0.8460000000,43.6979326017
0.8470000000,43.7010783318
0.8480000000,43.7042204529
0.8490000000,43.7073589732
0.8500000000,43.7104939005
0.8510000000,43.7136252428
0.8520000000,43.7167530081
0.8530000000,43.7198772042
0.8540000000,43.7229978390
0.8550000000,43.7261149205
0.8560000000,43.7292284563
0.8570000000,43.7323384543
0.8580000000,43.7354449222
0.8590000000,43.7385478679
0.8600000000,43.7416472990
0.8610000000,43.7447432232
0.8620000000,43.7478356481
0.8630000000,43.7509245816
0.8640000000,43.7540100310
0.8650000000,43.7570920041
0.8660000000,43.7601705084
0.8670000000,43.7632455514
0.8680000000,43.7663171407
0.8690000000,43.7693852837
0.8700000000,43.7724499880
0.8710000000,43.7755112610
0.8720000000,43.7785691100
0.8730000000,43.7816235425
0.8740000000,43.7846745659
0.8750000000,43.7877221875
0.8760000000,43.7907664146
0.8770000000,43.7938072546
0.8780000000,43.7968447146
0.8790000000,43.7998788020
0.8800000000,43.8029095240
0.8810000000,43.8059368879
0.8820000000,43.8089609006
0.8830000000,43.8119815696
0.8840000000,43.8149989018
0.8850000000,43.8180129044
0.8860000000,43.8210235845
0.8870000000,43.8240309491
0.8880000000,43.8270350053
0.8890000000,43.8300357602
0.8900000000,43.8330332207
0.8910000000,43.8360273937
0.8920000000,43.8390182864
0.8930000000,43.8420059055
0.8940000000,43.8449902580
0.8950000000,43.8479713509
0.8960000000,43.8509491909
0.8970000000,43.8539237849
0.8980000000,43.8568951397
0.8990000000,43.8598632622
0.9000000000,43.8628281591
0.9010000000,43.8657898372
0.9020000000,43.8687483032
0.9030000000,43.8717035638
0.9040000000,43.8746556258
0.9050000000,43.8776044958
0.9060000000,43.8805501804
0.9070000000,43.8834926864
0.9080000000,43.8864320202
0.9090000000,43.8893681886
0.9100000000,43.8923011981
0.9110000000,43.8952310551
0.9120000000,43.8981577664
0.9130000000,43.9010813383
0.9140000000,43.9040017774
0.9150000000,43.9069190901
0.9160000000,43.9098332829
0.9170000000,43.9127443622
0.9180000000,43.9156523345
0.9190000000,43.9185572060
0.9200000000,43.9214589833
0.9210000000,43.9243576726
0.9220000000,43.9272532802
