# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.4630000000,2655.5432968066
0.4640000000,2662.6084792120
0.4650000000,2669.6793929439
0.4660000000,2676.7560380021
0.4670000000,2683.8384143867
0.4680000000,2690.9265220977
0.4690000000,2698.0203611351
0.4700000000,2705.1199314990
0.4710000000,2712.2252331892
0.4720000000,2719.3362662058
0.4730000000,2726.4530305489
0.4740000000,2733.5755262183
0.4750000000,2740.7037532142
0.4760000000,2747.8377115364
0.4770000000,2754.9774011850
0.4780000000,2762.1228221601
0.4790000000,2769.2739744616
0.4800000000,2776.4308580894
0.4810000000,2783.5934730437
0.4820000000,2790.7618193243
0.4830000000,2797.9358969314
0.4840000000,2805.1157058649
0.4850000000,2812.3012461247
0.4860000000,2819.4925177110
0.4870000000,2826.6895206237
0.4880000000,2833.8922548628
0.4890000000,2841.1007204283
0.4900000000,2848.3149173201
0.4910000000,2855.5348455384
0.4920000000,2862.7605050831
0.4930000000,2869.9918959542
0.4940000000,2877.2290181517
0.4950000000,2884.4718716756
0.4960000000,2891.7204565259
0.4970000000,2898.9747727026
0.4980000000,2906.2348202057
0.4990000000,2913.5005990353
0.5000000000,2920.7721091912
0.5010000000,2928.0493506735
0.5020000000,2935.3323234822
0.5030000000,2942.6210276173
0.5040000000,2949.9154630789
0.5050000000,2957.2156298668
0.5060000000,2964.5215279811
0.5070000000,2971.8331574219
0.5080000000,2979.1505181890
0.5090000000,2986.4736102826
0.5100000000,2993.8024337025
0.5110000000,3001.1369884488
0.5120000000,3008.4772745216
0.5130000000,3015.8232919208
0.5140000000,3023.1750406463
0.5150000000,3030.5325206983
0.5160000000,3037.8957320766
0.5170000000,3045.2646747814
0.5180000000,3052.6393488126
0.5190000000,3060.0197541701
0.5200000000,3067.4058908541
0.5210000000,3074.7977588645
0.5220000000,3082.1953582013
0.5230000000,3089.5986888645
0.5240000000,3097.0077508540
0.5250000000,3104.4225441700
0.5260000000,3111.8430688124
0.5270000000,3119.2693247812
0.5280000000,3126.7013120764
0.5290000000,3134.1390306980
0.5300000000,3141.5824806460
0.5310000000,3149.0316619204
0.5320000000,3156.4865745212
0.5330000000,3163.9472184485
0.5340000000,3171.4135937021
0.5350000000,3178.8857002821
0.5360000000,3186.3635381885
0.5370000000,3193.8471074213
0.5380000000,3201.3364079806
0.5390000000,3208.8314398662
0.5400000000,3216.3322030782
0.5410000000,3223.8386976167
0.5420000000,3231.3509234815
0.5430000000,3238.8688806728
0.5440000000,3246.3925691904
0.5450000000,3253.9219890344
0.5460000000,3261.4571402049
0.5470000000,3268.9980227018
0.5480000000,3276.5446365250
0.5490000000,3284.0969816747
0.5500000000,3291.6550581507
0.5510000000,3299.2188659532
0.5520000000,3306.7884050821
0.5530000000,3314.3636755373
0.5540000000,3321.9446773190
0.5550000000,3329.5314104271
0.5560000000,3337.1238748616
0.5570000000,3344.7220706225
0.5580000000,3352.3259977097
0.5590000000,3359.9356561234
0.5600000000,3367.5510458635
0.5610000000,3375.1721669300
0.5620000000,3382.7990193229
0.5630000000,3390.4316030422
0.5640000000,3398.0699180879
0.5650000000,3405.7139644600
0.5660000000,3413.3637421585
0.5670000000,3421.0192511835
0.5680000000,3428.6804915348
0.5690000000,3436.3474632125
0.5700000000,3444.0201662166
0.5710000000,3451.6986005471
0.5720000000,3459.3827662041
0.5730000000,3467.0726631874
0.5740000000,3474.7682914971
0.5750000000,3482.4696511333
0.5760000000,3490.1767420958
0.5770000000,3497.8895643848
0.5780000000,3505.6081180001
0.5790000000,3513.3324029418
0.5800000000,3521.0624192100
0.5810000000,3528.7981668046
0.5820000000,3536.5396457255
0.5830000000,3544.2868559729
0.5840000000,3552.0397975466
0.5850000000,3559.7984704468
0.5860000000,3567.5628746734
0.5870000000,3575.3330102263
0.5880000000,3583.1088771057
0.5890000000,3590.8904753115
0.5900000000,3598.6778048437
0.5910000000,3606.4708657023
0.5920000000,3614.2696578872
0.5930000000,3622.0741813986
0.5940000000,3629.8844362364
0.5950000000,3637.7004224006
0.5960000000,3645.5221398912
0.5970000000,3653.3495887082
0.5980000000,3661.1827688516
