# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.7010000000,5256.9533339950
0.7020000000,5267.5474704152
0.7030000000,5278.1504242606
0.7040000000,5288.7621955313
0.7050000000,5299.3827842272
0.7060000000,5310.0121903484
0.7070000000,5320.6504138947
0.7080000000,5331.2974548664
0.7090000000,5341.9533132632
0.7100000000,5352.6179890853
0.7110000000,5363.2914823326
0.7120000000,5373.9737930052
0.7130000000,5384.6649211030
0.7140000000,5395.3648666260
0.7150000000,5406.0736295743
0.7160000000,5416.7912099478
0.7170000000,5427.5176077465
0.7180000000,5438.2528229705
0.7190000000,5448.9968556197
0.7200000000,5459.7497056941
0.7210000000,5470.5113731938
0.7220000000,5481.2818581187
0.7230000000,5492.0611604689
0.7240000000,5502.8492802442
0.7250000000,5513.6462174449
0.7260000000,5524.4519720707
0.7270000000,5535.2665441218
0.7280000000,5546.0899335981
0.7290000000,5556.9221404997
0.7300000000,5567.7631648265
0.7310000000,5578.6130065785
0.7320000000,5589.4716657558
0.7330000000,5600.3391423583
0.7340000000,5611.2154363860
0.7350000000,5622.1005478390
0.7360000000,5632.9944767172
0.7370000000,5643.8972230206
0.7380000000,5654.8087867493
0.7390000000,5665.7291679032
0.7400000000,5676.6583664824
0.7410000000,5687.5963824867
0.7420000000,5698.5432159164
0.7430000000,5709.4988667712
0.7440000000,5720.4633350513
0.7450000000,5731.4366207566
0.7460000000,5742.4187238872
0.7470000000,5753.4096444430
0.7480000000,5764.4093824240
0.7490000000,5775.4179378303
0.7500000000,5786.4353106618
0.7510000000,5797.4615009185
0.7520000000,5808.4965086005
0.7530000000,5819.5403337077
0.7540000000,5830.5929762401
0.7550000000,5841.6544361978
0.7560000000,5852.7247135807
0.7570000000,5863.8038083889
0.7580000000,5874.8917206222
0.7590000000,5885.9884502809
0.7600000000,5897.0939973647
0.7610000000,5908.2083618738
0.7620000000,5919.3315438081
0.7630000000,5930.4635431677
0.7640000000,5941.6043599525
0.7650000000,5952.7539941625
0.7660000000,5963.9124457978
0.7670000000,5975.0797148583
