# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.4120000000,-80.1077768196
0.4130000000,-80.6774696879
0.4140000000,-81.2497683045
0.4150000000,-81.8246776983
0.4160000000,-82.4022028914
0.4170000000,-82.9823488994
0.4180000000,-83.5651207309
0.4190000000,-84.1505233880
0.4200000000,-84.7385618659
0.4210000000,-85.3292411533
0.4220000000,-85.9225662319
0.4230000000,-86.5185420769
0.4240000000,-87.1171736567
0.4250000000,-87.7184659330
0.4260000000,-88.3224238609
0.4270000000,-88.9290523886
0.4280000000,-89.5383564576
0.4290000000,-90.1503410030
0.4300000000,-90.7650109529
0.4310000000,-91.3823712287
0.4320000000,-92.0024267453
0.4330000000,-92.6251824109
0.4340000000,-93.2506431267
0.4350000000,-93.8788137877
0.4360000000,-94.5096992818
0.4370000000,-95.1433044905
0.4380000000,-95.7796342885
0.4390000000,-96.4186935437
0.4400000000,-97.0604871177
0.4410000000,-97.7050198650
0.4420000000,-98.3522966338
0.4430000000,-99.0023222655
0.4440000000,-99.6551015947
0.4450000000,-100.3106394496
0.4460000000,-100.9689406516
0.4470000000,-101.6300100155
0.4480000000,-102.2938523494
0.4490000000,-102.9604724549
0.4500000000,-103.6298751268
0.4510000000,-104.3020651534
0.4520000000,-104.9770473162
0.4530000000,-105.6548263903
0.4540000000,-106.3354071440
0.4550000000,-107.0187943391
0.4560000000,-107.7049927307
0.4570000000,-108.3940070673
0.4580000000,-109.0858420910
0.4590000000,-109.7805025368
0.4600000000,-110.4779931337
0.4610000000,-111.1783186037
0.4620000000,-111.8814836623
0.4630000000,-112.5874930185
0.4640000000,-113.2963513746
0.4650000000,-114.0080634264
0.4660000000,-114.7226338632
0.4670000000,-115.4400673675
0.4680000000,-116.1603686154
0.4690000000,-116.8835422764
0.4700000000,-117.6095930135
0.4710000000,-118.3385254830
0.4720000000,-119.0703443347
0.4730000000,-119.8050542120
0.4740000000,-120.5426597515
0.4750000000,-121.2831655836
0.4760000000,-122.0265763317
0.4770000000,-122.7728966132
0.4780000000,-123.5221310386
0.4790000000,-124.2742842119
0.4800000000,-125.0293607308
0.4810000000,-125.7873651863
0.4820000000,-126.5483021629
0.4830000000,-127.3121762388
0.4840000000,-128.0789919854
0.4850000000,-128.8487539678
0.4860000000,-129.6214667445
0.4870000000,-130.3971348677
0.4880000000,-131.1757628829
0.4890000000,-131.9573553292
0.4900000000,-132.7419167393
0.4910000000,-133.5294516393
0.4920000000,-134.3199645491
0.4930000000,-135.1134599817
0.4940000000,-135.9099424440
0.4950000000,-136.7094164364
