# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.3550000000,-19.6817832902
0.3560000000,-19.8388107980
0.3570000000,-19.9966235445
0.3580000000,-20.1552230287
0.3590000000,-20.3146107464
0.3600000000,-20.4747881910
0.3610000000,-20.6357568530
0.3620000000,-20.7975182201
0.3630000000,-20.9600737774
0.3640000000,-21.1234250073
0.3650000000,-21.2875733892
0.3660000000,-21.4525204002
0.3670000000,-21.6182675144
0.3680000000,-21.7848162034
0.3690000000,-21.9521679358
0.3700000000,-22.1203241779
0.3710000000,-22.2892863931
0.3720000000,-22.4590560422
0.3730000000,-22.6296345834
0.3740000000,-22.8010234720
0.3750000000,-22.9732241609
0.3760000000,-23.1462381003
0.3770000000,-23.3200667378
0.3780000000,-23.4947115183
0.3790000000,-23.6701738840
0.3800000000,-23.8464552746
0.3810000000,-24.0235571272
0.3820000000,-24.2014808764
0.3830000000,-24.3802279539
0.3840000000,-24.5597997891
0.3850000000,-24.7401978087
0.3860000000,-24.9214234368
0.3870000000,-25.1034780950
0.3880000000,-25.2863632023
0.3890000000,-25.4700801752
0.3900000000,-25.6546304274
0.3910000000,-25.8400153705
0.3920000000,-26.0262364133
0.3930000000,-26.2132949619
0.3940000000,-26.4011924203
0.3950000000,-26.5899301896
0.3960000000,-26.7795096686
0.3970000000,-26.9699322535
0.3980000000,-27.1611993381
0.3990000000,-27.3533123136
0.4000000000,-27.5462725688
0.4010000000,-27.7400814900
0.4020000000,-27.9347404609
0.4030000000,-28.1302508630
0.4040000000,-28.3266140750
0.4050000000,-28.5238314735
0.4060000000,-28.7219044324
0.4070000000,-28.9208343233
0.4080000000,-29.1206225152
0.4090000000,-29.3212703747
0.4100000000,-29.5227792663
0.4110000000,-29.7251505516
0.4120000000,-29.9283855901
0.4130000000,-30.1324857388
0.4140000000,-30.3374523523
0.4150000000,-30.5432867828
0.4160000000,-30.7499903802
0.4170000000,-30.9575644918
0.4180000000,-31.1660104628
0.4190000000,-31.3753296358
0.4200000000,-31.5855233512
0.4210000000,-31.7965929469
0.4220000000,-32.0085397585
0.4230000000,-32.2213651194
0.4240000000,-32.4350703604
0.4250000000,-32.6496568101
0.4260000000,-32.8651257947
0.4270000000,-33.0814786383
0.4280000000,-33.2987166625
0.4290000000,-33.5168411864
0.4300000000,-33.7358535272
0.4310000000,-33.9557549995
0.4320000000,-34.1765469157
0.4330000000,-34.3982305859
0.4340000000,-34.6208073180
0.4350000000,-34.8442784174
0.4360000000,-35.0686451874
0.4370000000,-35.2939089291
0.4380000000,-35.5200709412
0.4390000000,-35.7471325200
0.4400000000,-35.9750949600
0.4410000000,-36.2039595530
0.4420000000,-36.4337275888
0.4430000000,-36.6644003548
0.4440000000,-36.8959791364
0.4450000000,-37.1284652167
0.4460000000,-37.3618598763
0.4470000000,-37.5961643939
0.4480000000,-37.8313800461
0.4490000000,-38.0675081068
0.4500000000,-38.3045498482
0.4510000000,-38.5425065400
0.4520000000,-38.7813794499
0.4530000000,-39.0211698434
0.4540000000,-39.2618789836
0.4550000000,-39.5035081317
0.4560000000,-39.7460585465
0.4570000000,-39.9895314850
0.4580000000,-40.2339282016
0.4590000000,-40.4792499488
0.4600000000,-40.7254979769
0.4610000000,-40.9726735342
0.4620000000,-41.2207778666
0.4630000000,-41.4698122180
0.4640000000,-41.7197778302
0.4650000000,-41.9706759430
0.4660000000,-42.2225077937
0.4670000000,-42.4752746180
0.4680000000,-42.7289776490
0.4690000000,-42.9836181180
0.4700000000,-43.2391972542
0.4710000000,-43.4957162846
0.4720000000,-43.7531764341
0.4730000000,-44.0115789256
0.4740000000,-44.2709249801
0.4750000000,-44.5312158160
0.4760000000,-44.7924526502
0.4770000000,-45.0546366973
0.4780000000,-45.3177691698
0.4790000000,-45.5818512781
0.4800000000,-45.8468842309
0.4810000000,-46.1128692344
0.4820000000,-46.3798074930
0.4830000000,-46.6477002092
0.4840000000,-46.9165485831
0.4850000000,-47.1863538132
0.4860000000,-47.4571170957
0.4870000000,-47.7288396249
0.4880000000,-48.0015225930
0.4890000000,-48.2751671903
0.4900000000,-48.5497746050
0.4910000000,-48.8253460235
0.4920000000,-49.1018826300
0.4930000000,-49.3793856067
0.4940000000,-49.6578561341
0.4950000000,-49.9372953905
0.4960000000,-50.2177045521
0.4970000000,-50.4990847935
0.4980000000,-50.7814372871
0.4990000000,-51.0647632034
0.5000000000,-51.3490637108
0.5010000000,-51.6343399760
0.5020000000,-51.9205931637
0.5030000000,-52.2078244365
0.5040000000,-52.4960349553
0.5050000000,-52.7852258788
0.5060000000,-53.0753983640
0.5070000000,-53.3665535658
0.5080000000,-53.6586926375
0.5090000000,-53.9518167301
0.5100000000,-54.2459269929
0.5110000000,-54.5410245733
0.5120000000,-54.8371106167
0.5130000000,-55.1341862668
0.5140000000,-55.4322526651
0.5150000000,-55.7313109516
0.5160000000,-56.0313622640
0.5170000000,-56.3324077385
0.5180000000,-56.6344485093
0.5190000000,-56.9374857086
0.5200000000,-57.2415204668
0.5210000000,-57.5465539126
0.5220000000,-57.8525871726
0.5230000000,-58.1596213719
0.5240000000,-58.4676576333
0.5250000000,-58.7766970780
0.5260000000,-59.0867408255
0.5270000000,-59.3977899932
0.5280000000,-59.7098456968
0.5290000000,-60.0229090502
0.5300000000,-60.3369811654
0.5310000000,-60.6520631526
0.5320000000,-60.9681561203
0.5330000000,-61.2852611751
0.5340000000,-61.6033794217
0.5350000000,-61.9225119632
0.5360000000,-62.2426599007
0.5370000000,-62.5638243336
0.5380000000,-62.8860063597
0.5390000000,-63.2092070747
0.5400000000,-63.5334275726
0.5410000000,-63.8586689458
0.5420000000,-64.1849322848
0.5430000000,-64.5122186783
0.5440000000,-64.8405292133
0.5450000000,-65.1698649750
0.5460000000,-65.5002270469
0.5470000000,-65.8316165107
0.5480000000,-66.1640344463
0.5490000000,-66.4974819320
0.5500000000,-66.8319600443
0.5510000000,-67.1674698579
0.5520000000,-67.5040124457
0.5530000000,-67.8415888792
0.5540000000,-68.1802002278
0.5550000000,-68.5198475594
0.5560000000,-68.8605319401
0.5570000000,-69.2022544344
0.5580000000,-69.5450161048
0.5590000000,-69.8888180126
0.5600000000,-70.2336612168
0.5610000000,-70.5795467751
0.5620000000,-70.9264757435
0.5630000000,-71.2744491761
0.5640000000,-71.6234681255
0.5650000000,-71.9735336425
0.5660000000,-72.3246467762
0.5670000000,-72.6768085743
0.5680000000,-73.0300200824
0.5690000000,-73.3842823448
0.5700000000,-73.7395964040
0.5710000000,-74.0959633007
0.5720000000,-74.4533840742
0.5730000000,-74.8118597619
0.5740000000,-75.1713913998
0.5750000000,-75.5319800221
0.5760000000,-75.8936266614
0.5770000000,-76.2563323486
0.5780000000,-76.6200981131
0.5790000000,-76.9849249824
0.5800000000,-77.3508139828
0.5810000000,-77.7177661386
0.5820000000,-78.0857824726
0.5830000000,-78.4548640061
0.5840000000,-78.8250117586
0.5850000000,-79.1962267481
0.5860000000,-79.5685099910
0.5870000000,-79.9418625020
0.5880000000,-80.3162852944
0.5890000000,-80.6917793797
0.5900000000,-81.0683457679
0.5910000000,-81.4459854674
0.5920000000,-81.8246994850
0.5930000000,-82.2044888259
0.5940000000,-82.5853544939
0.5950000000,-82.9672974909
0.5960000000,-83.3503188176
0.5970000000,-83.7344194728
0.5980000000,-84.1196004539
0.5990000000,-84.5058627567
0.6000000000,-84.8932073756
0.6010000000,-85.2816353032
0.6020000000,-85.6711475308
0.6030000000,-86.0617450478
0.6040000000,-86.4534288424
0.6050000000,-86.8461999011
0.6060000000,-87.2400592089
0.6070000000,-87.6350077493
0.6080000000,-88.0310465043
0.6090000000,-88.4281764541
0.6100000000,-88.8263985777
0.6110000000,-89.2257138525
0.6120000000,-89.6261232544
0.6130000000,-90.0276277575
0.6140000000,-90.4302283349
0.6150000000,-90.8339259577
0.6160000000,-91.2387215959
0.6170000000,-91.6446162176
0.6180000000,-92.0516107899
0.6190000000,-92.4597062778
0.6200000000,-92.8689036454
0.6210000000,-93.2792038550
0.6220000000,-93.6906078673
0.6230000000,-94.1031166418
0.6240000000,-94.5167311365
0.6250000000,-94.9314523076
0.6260000000,-95.3472811103
0.6270000000,-95.7642184979
