# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.7380000000,42.7782911210
0.7390000000,42.7815008672
0.7400000000,42.7847064383
0.7410000000,42.7879078454
0.7420000000,42.7911050994
0.7430000000,42.7942982111
0.7440000000,42.7974871916
0.7450000000,42.8006720515
0.7460000000,42.8038528017
0.7470000000,42.8070294529
0.7480000000,42.8102020158
0.7490000000,42.8133705010
0.7500000000,42.8165349192
0.7510000000,42.8196952810
0.7520000000,42.8228515967
0.7530000000,42.8260038770
0.7540000000,42.8291521322
0.7550000000,42.8322963728
0.7560000000,42.8354366092
0.7570000000,42.8385728516
0.7580000000,42.8417051103
0.7590000000,42.8448333956
0.7600000000,42.8479577176
0.7610000000,42.8510780866
0.7620000000,42.8541945126
0.7630000000,42.8573070057
0.7640000000,42.8604155760
0.7650000000,42.8635202334
0.7660000000,42.8666209880
0.7670000000,42.8697178497
0.7680000000,42.8728108283
0.7690000000,42.8758999336
0.7700000000,42.8789851756
0.7710000000,42.8820665640
0.7720000000,42.8851441085
0.7730000000,42.8882178187
0.7740000000,42.8912877045
0.7750000000,42.8943537753
0.7760000000,42.8974160409
0.7770000000,42.9004745106
0.7780000000,42.9035291942
0.7790000000,42.9065801009
0.7800000000,42.9096272403
0.7810000000,42.9126706219
0.7820000000,42.9157102548
0.7830000000,42.9187461485
0.7840000000,42.9217783124
0.7850000000,42.9248067555
0.7860000000,42.9278314873
0.7870000000,42.9308525168
0.7880000000,42.9338698533
0.7890000000,42.9368835059
0.7900000000,42.9398934836
0.7910000000,42.9428997955
0.7920000000,42.9459024507
0.7930000000,42.9489014581
0.7940000000,42.9518968266
0.7950000000,42.9548885653
0.7960000000,42.9578766831
0.7970000000,42.9608611886
0.7980000000,42.9638420909
0.7990000000,42.9668193986
0.8000000000,42.9697931206
0.8010000000,42.9727632656
0.8020000000,42.9757298422
0.8030000000,42.9786928591
0.8040000000,42.9816523251
0.8050000000,42.9846082485
