# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.4230000000,2310.3522405942
0.4240000000,2316.8068529409
0.4250000000,2323.2653464909
0.4260000000,2329.7277162890
0.4270000000,2336.1939573870
0.4280000000,2342.6640648433
0.4290000000,2349.1380337230
0.4300000000,2355.6158590980
0.4310000000,2362.0975360466
0.4320000000,2368.5830596542
0.4330000000,2375.0724250126
0.4340000000,2381.5656272204
0.4350000000,2388.0626613827
0.4360000000,2394.5635226117
0.4370000000,2401.0682060257
0.4380000000,2407.5767067503
0.4390000000,2414.0890199172
0.4400000000,2420.6051406651
0.4410000000,2427.1250641394
0.4420000000,2433.6487854919
0.4430000000,2440.1762998812
0.4440000000,2446.7076024727
0.4450000000,2453.2426884382
0.4460000000,2459.7815529564
0.4470000000,2466.3241912123
0.4480000000,2472.8705983980
0.4490000000,2479.4207697117
0.4500000000,2485.9747003588
0.4510000000,2492.5323855510
0.4520000000,2499.0938205065
0.4530000000,2505.6590004505
0.4540000000,2512.2279206146
0.4550000000,2518.8005762370
0.4560000000,2525.3769625626
0.4570000000,2531.9570748429
0.4580000000,2538.5409083359
0.4590000000,2545.1284583064
0.4600000000,2551.7197200256
0.4610000000,2558.3146887714
0.4620000000,2564.9133598283
0.4630000000,2571.5157284872
0.4640000000,2578.1217900460
0.4650000000,2584.7315398088
0.4660000000,2591.3449730863
0.4670000000,2597.9620851960
0.4680000000,2604.5828714618
0.4690000000,2611.2073272143
0.4700000000,2617.8354477904
0.4710000000,2624.4672285337
0.4720000000,2631.1026647945
0.4730000000,2637.7417519295
0.4740000000,2644.3844853020
0.4750000000,2651.0308602816
0.4760000000,2657.6808722448
0.4770000000,2664.3345165745
0.4780000000,2670.9917886599
0.4790000000,2677.6526838971
0.4800000000,2684.3171976884
0.4810000000,2690.9853254429
0.4820000000,2697.6570625759
0.4830000000,2704.3324045094
0.4840000000,2711.0113466718
0.4850000000,2717.6938844982
0.4860000000,2724.3800134299
0.4870000000,2731.0697289149
0.4880000000,2737.7630264076
0.4890000000,2744.4599013689
0.4900000000,2751.1603492661
0.4910000000,2757.8643655731
0.4920000000,2764.5719457701
0.4930000000,2771.2830853439
0.4940000000,2777.9977797877
0.4950000000,2784.7160246012
0.4960000000,2791.4378152904
0.4970000000,2798.1631473678
0.4980000000,2804.8920163525
0.4990000000,2811.6244177699
0.5000000000,2818.3603471516
0.5010000000,2825.0998000361
0.5020000000,2831.8427719679
0.5030000000,2838.5892584981
0.5040000000,2845.3392551842
0.5050000000,2852.0927575901
0.5060000000,2858.8497612859
0.5070000000,2865.6102618485
0.5080000000,2872.3742548607
0.5090000000,2879.1417359120
0.5100000000,2885.9127005982
0.5110000000,2892.6871445215
0.5120000000,2899.4650632904
0.5130000000,2906.2464525198
0.5140000000,2913.0313078308
0.5150000000,2919.8196248512
0.5160000000,2926.6113992147
0.5170000000,2933.4066265618
0.5180000000,2940.2053025389
0.5190000000,2947.0074227991
0.5200000000,2953.8129830014
0.5210000000,2960.6219788116
0.5220000000,2967.4344059015
0.5230000000,2974.2502599492
0.5240000000,2981.0695366393
0.5250000000,2987.8922316625
0.5260000000,2994.7183407158
0.5270000000,3001.5478595027
0.5280000000,3008.3807837327
0.5290000000,3015.2171091218
0.5300000000,3022.0568313921
0.5310000000,3028.8999462720
0.5320000000,3035.7464494962
0.5330000000,3042.5963368056
0.5340000000,3049.4496039475
0.5350000000,3056.3062466752
0.5360000000,3063.1662607484
0.5370000000,3070.0296419329
0.5380000000,3076.8963860009
0.5390000000,3083.7664887307
0.5400000000,3090.6399459067
0.5410000000,3097.5167533198
0.5420000000,3104.3969067668
0.5430000000,3111.2804020509
0.5440000000,3118.1672349814
0.5450000000,3125.0574013737
0.5460000000,3131.9508970496
0.5470000000,3138.8477178368
0.5480000000,3145.7478595694
0.5490000000,3152.6513180875
0.5500000000,3159.5580892374
0.5510000000,3166.4681688717
0.5520000000,3173.3815528487
0.5530000000,3180.2982370334
0.5540000000,3187.2182172966
0.5550000000,3194.1414895152
0.5560000000,3201.0680495723
0.5570000000,3207.9978933572
0.5580000000,3214.9310167651
0.5590000000,3221.8674156974
0.5600000000,3228.8070860617
0.5610000000,3235.7500237716
0.5620000000,3242.6962247466
0.5630000000,3249.6456849126
0.5640000000,3256.5984002013
0.5650000000,3263.5543665506
0.5660000000,3270.5135799045
0.5670000000,3277.4760362129
0.5680000000,3284.4417314317
0.5690000000,3291.4106615232
0.5700000000,3298.3828224552
0.5710000000,3305.3582102021
0.5720000000,3312.3368207437
0.5730000000,3319.3186500664
0.5740000000,3326.3036941623
0.5750000000,3333.2919490293
0.5760000000,3340.2834106718
0.5770000000,3347.2780750999
0.5780000000,3354.2759383295
0.5790000000,3361.2769963828
0.5800000000,3368.2812452878
0.5810000000,3375.2886810786
